Source,Target,Type,Weight
casserole,melon,Directed,1
casserole,lemon,Directed,1
casserole,tuna,Directed,3
casserole,date,Directed,1
casserole,meatball,Directed,1
casserole,lentil,Directed,1
casserole,tart,Directed,1
casserole,chili,Directed,2
casserole,chicken_noodle_soup,Directed,1
casserole,barbeque,Directed,1
casserole,meatloaf,Directed,3
casserole,hashbrown,Directed,1
casserole,mac_and_cheese,Directed,3
casserole,stew,Directed,1
casserole,appetizer,Directed,1
casserole,baked_beans,Directed,1
casserole,lutefisk,Directed,1
casserole,stirfry,Directed,1
fastfood,lettuce,Directed,1
fastfood,pizza,Directed,1
fastfood,meat,Directed,1
fastfood,chocolate,Directed,1
fastfood,hamburger,Directed,3
fastfood,soup,Directed,1
fastfood,fries,Directed,1
fastfood,sandwich,Directed,1
fastfood,cheeseburger,Directed,1
fastfood,food,Directed,1
cauliflower,fruit,Directed,4
cauliflower,fish,Directed,2
cauliflower,chicken,Directed,5
cauliflower,turkey,Directed,2
cauliflower,pork,Directed,2
cauliflower,porkchop,Directed,1
cauliflower,steak,Directed,14
cauliflower,milk,Directed,7
cauliflower,bread,Directed,8
cauliflower,strawberry,Directed,5
cauliflower,apple,Directed,12
cauliflower,pear,Directed,2
cauliflower,banana,Directed,3
cauliflower,avocado,Directed,1
cauliflower,cherry,Directed,1
cauliflower,cereal,Directed,3
cauliflower,grape,Directed,4
cauliflower,beef,Directed,6
cauliflower,popcorn,Directed,1
cauliflower,corn,Directed,15
cauliflower,potato,Directed,12
cauliflower,pea,Directed,28
cauliflower,zucchini,Directed,3
cauliflower,squash,Directed,5
cauliflower,asparagus,Directed,20
cauliflower,beet,Directed,12
cauliflower,orange_juice,Directed,1
cauliflower,orange,Directed,7
cauliflower,radish,Directed,8
cauliflower,carrot,Directed,54
cauliflower,celery,Directed,13
cauliflower,coleslaw,Directed,1
cauliflower,blueberry,Directed,3
cauliflower,cabbage,Directed,36
cauliflower,lettuce,Directed,30
cauliflower,pizza,Directed,1
cauliflower,meat,Directed,7
cauliflower,icecream,Directed,7
cauliflower,raspberry,Directed,1
cauliflower,onion,Directed,12
cauliflower,vegetable,Directed,2
cauliflower,hotdog,Directed,1
cauliflower,broccoli,Directed,177
cauliflower,cake,Directed,4
cauliflower,pepper,Directed,7
cauliflower,egg,Directed,6
cauliflower,cheese,Directed,7
cauliflower,hamburger,Directed,2
cauliflower,shrimp,Directed,2
cauliflower,peanutbutter,Directed,1
cauliflower,roast,Directed,1
cauliflower,roast_beeef,Directed,2
cauliflower,soup,Directed,2
cauliflower,sugar,Directed,1
cauliflower,leek,Directed,1
cauliflower,pie,Directed,2
cauliflower,donut,Directed,2
cauliflower,cucumber,Directed,9
cauliflower,candy,Directed,3
cauliflower,walnut,Directed,1
cauliflower,brusselsprouts,Directed,17
cauliflower,olive,Directed,2
cauliflower,noodle,Directed,1
cauliflower,spaghetti,Directed,2
cauliflower,tomato,Directed,11
cauliflower,pickle,Directed,1
cauliflower,venison,Directed,1
cauliflower,artichoke,Directed,2
cauliflower,rice,Directed,1
cauliflower,ketchup,Directed,1
cauliflower,mustard,Directed,1
cauliflower,rhubarb,Directed,1
cauliflower,mango,Directed,1
cauliflower,watermelon,Directed,2
cauliflower,flour,Directed,1
cauliflower,lasagna,Directed,1
cauliflower,greenbeans,Directed,8
cauliflower,pineapple,Directed,1
cauliflower,okra,Directed,2
cauliflower,spinach,Directed,14
cauliflower,juice,Directed,1
cauliflower,sweet_poatoes,Directed,1
cauliflower,apricot,Directed,1
cauliflower,turnip,Directed,3
cauliflower,lemon,Directed,1
cauliflower,lime,Directed,1
cauliflower,date,Directed,1
cauliflower,kohlrabi,Directed,3
cauliflower,cantaloupe,Directed,5
cauliflower,tangerine,Directed,1
cauliflower,sandwich,Directed,1
cauliflower,wine,Directed,1
cauliflower,rutabaga,Directed,11
cauliflower,chili,Directed,1
cauliflower,eggplant,Directed,4
cauliflower,frosting,Directed,1
cauliflower,berry,Directed,1
cauliflower,kale,Directed,2
cauliflower,swiss_chard,Directed,2
cauliflower,kiwi,Directed,1
cauliflower,endive,Directed,1
cauliflower,salad_dressing,Directed,1
cauliflower,coffeecake,Directed,1
cauliflower,herring,Directed,1
cauliflower,yellowbean,Directed,1
cauliflower,limabean,Directed,2
cauliflower,water,Directed,1
cauliflower,horseradish,Directed,1
cauliflower,parsley,Directed,1
fries,fruit,Directed,5
fries,fish,Directed,12
fries,chicken,Directed,6
fries,ham,Directed,2
fries,porkchop,Directed,2
fries,taco,Directed,2
fries,steak,Directed,14
fries,milk,Directed,3
fries,bread,Directed,5
fries,strawberry,Directed,1
fries,apple,Directed,5
fries,pear,Directed,1
fries,banana,Directed,2
fries,cereal,Directed,1
fries,beef,Directed,3
fries,potato_chips,Directed,9
fries,corn,Directed,2
fries,potato,Directed,14
fries,pea,Directed,2
fries,squash,Directed,1
fries,asparagus,Directed,1
fries,beet,Directed,1
fries,orange_juice,Directed,1
fries,orange,Directed,1
fries,carrot,Directed,2
fries,celery,Directed,1
fries,coleslaw,Directed,5
fries,cabbage,Directed,1
fries,lettuce,Directed,2
fries,pizza,Directed,9
fries,icecream,Directed,8
fries,onion,Directed,5
fries,vegetable,Directed,3
fries,hotdog,Directed,4
fries,broccoli,Directed,2
fries,cake,Directed,3
fries,salt,Directed,1
fries,pepper,Directed,1
fries,egg,Directed,2
fries,bacon,Directed,1
fries,sausage,Directed,1
fries,hamburger,Directed,38
fries,lobster,Directed,3
fries,peanutbutter,Directed,1
fries,roast,Directed,1
fries,roast_beeef,Directed,1
fries,porkroast,Directed,1
fries,soup,Directed,4
fries,pie,Directed,3
fries,toast,Directed,2
fries,pancake,Directed,1
fries,donut,Directed,2
fries,cookie,Directed,1
fries,candy,Directed,1
fries,salad,Directed,14
fries,noodle,Directed,2
fries,spaghetti,Directed,4
fries,tomato,Directed,2
fries,dessert,Directed,1
fries,Jello,Directed,1
fries,salmon,Directed,2
fries,artichoke,Directed,1
fries,rice,Directed,2
fries,ketchup,Directed,3
fries,watermelon,Directed,1
fries,flour,Directed,1
fries,lasagna,Directed,2
fries,greenbeans,Directed,2
fries,cottagecheese,Directed,1
fries,yogurt,Directed,1
fries,juice,Directed,1
fries,sweet_poatoes,Directed,1
fries,grapefruit,Directed,1
fries,apricot,Directed,1
fries,bun,Directed,2
fries,Coca-Cola,Directed,2
fries,onionring,Directed,4
fries,waffle,Directed,1
fries,muffin,Directed,1
fries,soda,Directed,4
fries,mashed_potatoes,Directed,6
fries,roll,Directed,1
fries,sandwich,Directed,2
fries,lemonade,Directed,1
fries,jalapeno_pepper,Directed,1
fries,sundae,Directed,1
fries,mayonnaise,Directed,1
fries,chili,Directed,1
fries,sour_cream,Directed,1
fries,tortilla,Directed,1
fries,burrito,Directed,1
fries,sauerkraut,Directed,2
fries,ribs,Directed,1
fries,malt,Directed,3
fries,yam,Directed,1
fries,tofu,Directed,1
fries,hashbrown,Directed,4
fries,cheeseburger,Directed,2
fries,sweet_roll,Directed,1
fries,candy_bar,Directed,1
fries,stew,Directed,1
fries,popsicle,Directed,1
fries,potatosalad,Directed,2
fries,baked_potato,Directed,7
fries,milkshake,Directed,5
fries,baked_beans,Directed,2
fries,ground_beef,Directed,1
fries,halibut,Directed,1
fries,spareribs,Directed,1
fries,grilled_cheese,Directed,2
fries,fried_potatoes,Directed,1
fries,fettuccini,Directed,1
flour,porkchop,Directed,1
flour,steak,Directed,1
flour,milk,Directed,6
flour,butter,Directed,3
flour,bread,Directed,12
flour,jelly,Directed,1
flour,apple,Directed,1
flour,banana,Directed,1
flour,kumquat,Directed,1
flour,cereal,Directed,5
flour,coffee,Directed,5
flour,popcorn,Directed,1
flour,potato_chips,Directed,2
flour,corn,Directed,2
flour,beet,Directed,2
flour,orange_juice,Directed,1
flour,oatmeal,Directed,1
flour,orange,Directed,1
flour,lettuce,Directed,1
flour,pizza,Directed,1
flour,meat,Directed,3
flour,icecream,Directed,2
flour,chocolate,Directed,1
flour,onion,Directed,1
flour,vegetable,Directed,1
flour,cake,Directed,1
flour,salt,Directed,12
flour,pepper,Directed,1
flour,egg,Directed,5
flour,sausage,Directed,1
flour,hamburger,Directed,1
flour,soup,Directed,2
flour,starch,Directed,1
flour,sugar,Directed,79
flour,toast,Directed,1
flour,cookie,Directed,7
flour,candy,Directed,5
flour,seasoning,Directed,1
flour,cracker,Directed,2
flour,olive,Directed,1
flour,peach,Directed,1
flour,noodle,Directed,2
flour,spaghetti,Directed,2
flour,tomato,Directed,1
flour,pasta,Directed,2
flour,wheat,Directed,4
flour,rice,Directed,4
flour,ketchup,Directed,1
flour,mustard,Directed,1
flour,honey,Directed,1
flour,juice,Directed,2
flour,raisin,Directed,4
flour,grapefruit,Directed,1
flour,apricot,Directed,1
flour,muffin,Directed,2
flour,cinnamon,Directed,1
flour,date,Directed,1
flour,bakingpowder,Directed,1
flour,bakingsoda,Directed,2
flour,shortening,Directed,1
flour,margarine,Directed,1
flour,apple_pie,Directed,1
flour,bologna,Directed,1
flour,roll,Directed,1
flour,oats,Directed,2
flour,barley,Directed,1
flour,spice,Directed,2
flour,syrup,Directed,1
flour,berry,Directed,2
flour,cupcake,Directed,1
flour,meatloaf,Directed,1
flour,grain,Directed,2
flour,salad_dressing,Directed,1
flour,bake,Directed,1
flour,condiment,Directed,1
flour,chop,Directed,1
flour,spaghetti_sauce,Directed,1
lasagna,fish,Directed,7
lasagna,chicken,Directed,3
lasagna,turkey,Directed,3
lasagna,porkchop,Directed,1
lasagna,taco,Directed,2
lasagna,steak,Directed,13
lasagna,milk,Directed,5
lasagna,bread,Directed,4
lasagna,jam,Directed,1
lasagna,apple,Directed,4
lasagna,cereal,Directed,2
lasagna,beef,Directed,1
lasagna,liver,Directed,1
lasagna,peanut,Directed,1
lasagna,corn,Directed,1
lasagna,potato,Directed,4
lasagna,pea,Directed,1
lasagna,mushroom,Directed,1
lasagna,radish,Directed,1
lasagna,carrot,Directed,1
lasagna,lettuce,Directed,4
lasagna,pizza,Directed,27
lasagna,meat,Directed,3
lasagna,icecream,Directed,2
lasagna,chocolate,Directed,1
lasagna,hotdog,Directed,3
lasagna,broccoli,Directed,2
lasagna,cake,Directed,3
lasagna,egg,Directed,4
lasagna,cheese,Directed,3
lasagna,sausage,Directed,1
lasagna,hamburger,Directed,6
lasagna,shrimp,Directed,1
lasagna,lobster,Directed,1
lasagna,peanutbutter,Directed,2
lasagna,roast,Directed,2
lasagna,roast_beeef,Directed,5
lasagna,soup,Directed,4
lasagna,sugar,Directed,1
lasagna,pie,Directed,2
lasagna,candy,Directed,1
lasagna,salad,Directed,3
lasagna,noodle,Directed,3
lasagna,macaroni,Directed,1
lasagna,spaghetti,Directed,36
lasagna,tomato,Directed,2
lasagna,pasta,Directed,6
lasagna,hot_dish,Directed,2
lasagna,duck,Directed,1
lasagna,artichoke,Directed,2
lasagna,rice,Directed,2
lasagna,casserole,Directed,2
lasagna,bar,Directed,1
lasagna,sweet_poatoes,Directed,1
lasagna,onionring,Directed,1
lasagna,lard,Directed,1
lasagna,kohlrabi,Directed,1
lasagna,pumpkin,Directed,1
lasagna,apple_pie,Directed,1
lasagna,linguine,Directed,1
lasagna,meatball,Directed,3
lasagna,mashed_potatoes,Directed,1
lasagna,roll,Directed,1
lasagna,chili,Directed,7
lasagna,eggplant,Directed,1
lasagna,Chinese,Directed,1
lasagna,burrito,Directed,1
lasagna,syrup,Directed,1
lasagna,polish_sausage,Directed,1
lasagna,sauerkraut,Directed,1
lasagna,potroast,Directed,1
lasagna,meatloaf,Directed,1
lasagna,hashbrown,Directed,1
lasagna,cheeseburger,Directed,1
lasagna,mac_and_cheese,Directed,1
lasagna,tomato_sauce,Directed,2
lasagna,potatosalad,Directed,1
lasagna,baked_beans,Directed,1
lasagna,spaghetti_sauce,Directed,1
lasagna,spareribs,Directed,1
lasagna,ravioli,Directed,5
lasagna,German_food,Directed,1
lasagna,creamofwheat,Directed,1
lasagna,tvdinner,Directed,1
lasagna,fettuccini,Directed,1
lasagna,submarine_sandwhiches,Directed,1
bar,fruit,Directed,1
bar,potato_chips,Directed,1
bar,blackberry,Directed,1
bar,meat,Directed,1
bar,pie,Directed,2
bar,toast,Directed,1
bar,cookie,Directed,3
bar,salad,Directed,1
bar,hot_dish,Directed,1
bar,granolabars,Directed,1
bar,pineapple,Directed,1
bar,bun,Directed,1
bar,cornflakes,Directed,1
bar,frenchtoast,Directed,1
bar,trout,Directed,1
greenbeans,fish,Directed,2
greenbeans,chicken,Directed,1
greenbeans,pork,Directed,1
greenbeans,steak,Directed,1
greenbeans,milk,Directed,2
greenbeans,bread,Directed,3
greenbeans,strawberry,Directed,1
greenbeans,apple,Directed,7
greenbeans,pear,Directed,1
greenbeans,avocado,Directed,2
greenbeans,cereal,Directed,1
greenbeans,coffee,Directed,1
greenbeans,liver,Directed,1
greenbeans,pretzel,Directed,1
greenbeans,potato_chips,Directed,1
greenbeans,corn,Directed,24
greenbeans,potato,Directed,3
greenbeans,pea,Directed,39
greenbeans,mushroom,Directed,4
greenbeans,zucchini,Directed,1
greenbeans,squash,Directed,2
greenbeans,asparagus,Directed,8
greenbeans,beet,Directed,8
greenbeans,orange,Directed,1
greenbeans,radish,Directed,1
greenbeans,carrot,Directed,14
greenbeans,celery,Directed,4
greenbeans,cabbage,Directed,4
greenbeans,lettuce,Directed,5
greenbeans,meat,Directed,4
greenbeans,icecream,Directed,1
greenbeans,raspberry,Directed,1
greenbeans,onion,Directed,4
greenbeans,broccoli,Directed,7
greenbeans,pepper,Directed,4
greenbeans,cheese,Directed,1
greenbeans,peanutbutter,Directed,1
greenbeans,soup,Directed,1
greenbeans,gravy,Directed,1
greenbeans,pie,Directed,1
greenbeans,pancake,Directed,1
greenbeans,applesauce,Directed,1
greenbeans,candy,Directed,1
greenbeans,nut,Directed,2
greenbeans,cracker,Directed,2
greenbeans,brusselsprouts,Directed,4
greenbeans,macaroni,Directed,1
greenbeans,spaghetti,Directed,1
greenbeans,tomato,Directed,5
greenbeans,dessert,Directed,2
greenbeans,Jello,Directed,1
greenbeans,pickle,Directed,1
greenbeans,artichoke,Directed,1
greenbeans,ketchup,Directed,1
greenbeans,watermelon,Directed,2
greenbeans,cauliflower,Directed,7
greenbeans,fries,Directed,1
greenbeans,okra,Directed,1
greenbeans,spinach,Directed,6
greenbeans,melon,Directed,1
greenbeans,sweet_poatoes,Directed,1
greenbeans,turnip,Directed,1
greenbeans,tuna,Directed,1
greenbeans,cantaloupe,Directed,1
greenbeans,pumpkin_pie,Directed,1
greenbeans,pintobean,Directed,4
greenbeans,lentil,Directed,1
greenbeans,sweet_corn,Directed,2
greenbeans,rutabaga,Directed,1
greenbeans,green_pepper,Directed,1
greenbeans,chili,Directed,1
greenbeans,eggplant,Directed,2
greenbeans,kidneybeans,Directed,5
greenbeans,chocolate_chips,Directed,1
greenbeans,swiss_chard,Directed,1
greenbeans,kiwi,Directed,1
greenbeans,salsa,Directed,1
greenbeans,crouton,Directed,1
greenbeans,baked_beans,Directed,8
greenbeans,yellowbean,Directed,23
greenbeans,limabean,Directed,15
greenbeans,seed,Directed,1
greenbeans,porkandbeans,Directed,5
greenbeans,stringbean,Directed,1
greenbeans,black_beans,Directed,1
greenbeans,stirfry,Directed,1
cottagecheese,fruit,Directed,1
cottagecheese,fish,Directed,4
cottagecheese,chicken,Directed,2
cottagecheese,turkey,Directed,1
cottagecheese,ham,Directed,1
cottagecheese,steak,Directed,1
cottagecheese,milk,Directed,16
cottagecheese,butter,Directed,11
cottagecheese,bread,Directed,6
cottagecheese,strawberry,Directed,1
cottagecheese,apple,Directed,2
cottagecheese,kumquat,Directed,1
cottagecheese,cereal,Directed,5
cottagecheese,coffee,Directed,1
cottagecheese,beef,Directed,2
cottagecheese,popcorn,Directed,2
cottagecheese,potato_chips,Directed,2
cottagecheese,potato,Directed,1
cottagecheese,pea,Directed,1
cottagecheese,squash,Directed,1
cottagecheese,asparagus,Directed,1
cottagecheese,beet,Directed,1
cottagecheese,orange_juice,Directed,4
cottagecheese,orange,Directed,1
cottagecheese,celery,Directed,1
cottagecheese,lettuce,Directed,4
cottagecheese,pizza,Directed,4
cottagecheese,icecream,Directed,6
cottagecheese,chocolate,Directed,1
cottagecheese,vegetable,Directed,1
cottagecheese,bratwurst,Directed,1
cottagecheese,bagel,Directed,2
cottagecheese,cake,Directed,2
cottagecheese,egg,Directed,5
cottagecheese,bacon,Directed,1
cottagecheese,cheese,Directed,28
cottagecheese,sausage,Directed,1
cottagecheese,hamburger,Directed,1
cottagecheese,pancake,Directed,2
cottagecheese,cookie,Directed,3
cottagecheese,cucumber,Directed,1
cottagecheese,applesauce,Directed,2
cottagecheese,candy,Directed,1
cottagecheese,brusselsprouts,Directed,1
cottagecheese,peach,Directed,1
cottagecheese,pasta,Directed,1
cottagecheese,Jello,Directed,1
cottagecheese,pickle,Directed,2
cottagecheese,mustard,Directed,1
cottagecheese,cranberry,Directed,1
cottagecheese,mango,Directed,1
cottagecheese,cauliflower,Directed,1
cottagecheese,flour,Directed,1
cottagecheese,greenbeans,Directed,1
cottagecheese,yogurt,Directed,20
cottagecheese,cream,Directed,1
cottagecheese,pineapple,Directed,1
cottagecheese,spinach,Directed,1
cottagecheese,juice,Directed,1
cottagecheese,apricot,Directed,1
cottagecheese,fruit_juice,Directed,1
cottagecheese,pumpkin,Directed,2
cottagecheese,margarine,Directed,1
cottagecheese,americancheese,Directed,1
cottagecheese,swiss_cheese,Directed,1
cottagecheese,soybean,Directed,1
cottagecheese,cream_cheese,Directed,3
cottagecheese,sour_cream,Directed,12
cottagecheese,cheddar,Directed,4
cottagecheese,berry,Directed,1
cottagecheese,dressing,Directed,1
cottagecheese,potroast,Directed,1
cottagecheese,salad_dressing,Directed,1
cottagecheese,chocolate_milk,Directed,1
yogurt,fruit,Directed,5
yogurt,fish,Directed,1
yogurt,chicken,Directed,1
yogurt,turkey,Directed,2
yogurt,pork,Directed,2
yogurt,porkchop,Directed,1
yogurt,steak,Directed,2
yogurt,milk,Directed,38
yogurt,butter,Directed,11
yogurt,bread,Directed,13
yogurt,jam,Directed,2
yogurt,jelly,Directed,1
yogurt,apple,Directed,5
yogurt,banana,Directed,1
yogurt,cereal,Directed,6
yogurt,coffee,Directed,1
yogurt,tea,Directed,1
yogurt,grape,Directed,1
yogurt,beef,Directed,1
yogurt,popcorn,Directed,1
yogurt,pretzel,Directed,1
yogurt,corn,Directed,1
yogurt,potato,Directed,8
yogurt,pea,Directed,3
yogurt,squash,Directed,1
yogurt,beet,Directed,1
yogurt,orange_juice,Directed,5
yogurt,orange,Directed,3
yogurt,pudding,Directed,5
yogurt,carrot,Directed,2
yogurt,celery,Directed,3
yogurt,blackberry,Directed,1
yogurt,cabbage,Directed,1
yogurt,lettuce,Directed,3
yogurt,pizza,Directed,5
yogurt,meat,Directed,5
yogurt,icecream,Directed,44
yogurt,chocolate,Directed,1
yogurt,hotdog,Directed,2
yogurt,bagel,Directed,1
yogurt,cake,Directed,1
yogurt,salt,Directed,1
yogurt,egg,Directed,12
yogurt,bacon,Directed,1
yogurt,cheese,Directed,26
yogurt,hamburger,Directed,2
yogurt,lobster,Directed,1
yogurt,peanutbutter,Directed,2
yogurt,roast,Directed,1
yogurt,roast_beeef,Directed,1
yogurt,soup,Directed,1
yogurt,gravy,Directed,1
yogurt,donut,Directed,1
yogurt,cucumber,Directed,2
yogurt,candy,Directed,2
yogurt,nut,Directed,2
yogurt,walnut,Directed,1
yogurt,cracker,Directed,3
yogurt,olive,Directed,2
yogurt,peach,Directed,2
yogurt,noodle,Directed,1
yogurt,spaghetti,Directed,1
yogurt,tomato,Directed,1
yogurt,granola,Directed,1
yogurt,Cheerios,Directed,1
yogurt,dessert,Directed,1
yogurt,pasta,Directed,1
yogurt,pickle,Directed,4
yogurt,pop,Directed,1
yogurt,rice,Directed,1
yogurt,ketchup,Directed,1
yogurt,mustard,Directed,1
yogurt,rhubarb,Directed,1
yogurt,watermelon,Directed,1
yogurt,fries,Directed,2
yogurt,flour,Directed,1
yogurt,greenbeans,Directed,1
yogurt,cottagecheese,Directed,27
yogurt,cream,Directed,5
yogurt,dairy,Directed,2
yogurt,juice,Directed,4
yogurt,grapefruit,Directed,1
yogurt,apricot,Directed,1
yogurt,fruit_juice,Directed,1
yogurt,beer,Directed,1
yogurt,veal,Directed,2
yogurt,waffle,Directed,1
yogurt,muffin,Directed,1
yogurt,soda,Directed,2
yogurt,margarine,Directed,3
yogurt,mashed_potatoes,Directed,1
yogurt,wine,Directed,1
yogurt,snackfood,Directed,1
yogurt,cream_cheese,Directed,2
yogurt,guava,Directed,1
yogurt,sour_cream,Directed,3
yogurt,sherbet,Directed,2
yogurt,tortilla,Directed,1
yogurt,graham_cracker,Directed,1
yogurt,frozenfood,Directed,1
