from,to,type,weight
mous,ostrich,Directed,1
mous,otter,Directed,3
mous,owl,Directed,4
mous,ox,Directed,2
mous,panther,Directed,1
mous,parakeet,Directed,1
mous,parrot,Directed,2
mous,pig,Directed,10
mous,porcupin,Directed,4
mous,prairiedog,Directed,1
mous,python,Directed,1
mous,rabbit,Directed,30
mous,raccoon,Directed,11
mous,rat,Directed,305
mous,reindeer,Directed,1
mous,rhino,Directed,1
mous,rodent,Directed,1
mous,seal,Directed,1
mous,sheep,Directed,4
mous,shrew,Directed,5
mous,skunk,Directed,5
mous,snak,Directed,17
mous,squirrel,Directed,24
mous,swan,Directed,1
mous,tapir,Directed,1
mous,tiger,Directed,10
mous,turkei,Directed,2
mous,turtl,Directed,3
mous,vole,Directed,1
mous,weasel,Directed,2
mous,wolf,Directed,4
mous,woodchuck,Directed,2
mous,yak,Directed,1
mous,zebra,Directed,7
mule,antelop,Directed,4
mule,armadillo,Directed,1
mule,ass,Directed,2
mule,bear,Directed,4
mule,bird,Directed,2
mule,buffalo,Directed,4
mule,bull,Directed,1
mule,burro,Directed,5
mule,calf,Directed,1
mule,camel,Directed,2
mule,canari,Directed,1
mule,cheetah,Directed,1
mule,chickade,Directed,1
mule,chicken,Directed,7
mule,colt,Directed,1
mule,cow,Directed,6
mule,deer,Directed,7
mule,dinosaur,Directed,1
mule,dog,Directed,2
mule,donkei,Directed,32
mule,duck,Directed,2
mule,eagl,Directed,1
mule,eleph,Directed,8
mule,fish,Directed,3
mule,fox,Directed,2
mule,frog,Directed,1
mule,gazel,Directed,1
mule,giraff,Directed,5
mule,goat,Directed,5
mule,goldfish,Directed,1
mule,gorilla,Directed,2
mule,grasshopp,Directed,1
mule,hamster,Directed,2
mule,hors,Directed,12
mule,humb,Directed,2
mule,jackass,Directed,4
mule,leopard,Directed,3
mule,lion,Directed,6
mule,llama,Directed,5
mule,monkei,Directed,4
mule,moos,Directed,1
